image_id,image_path,true_label,architecture,model_name,layer_or_block,xai_method,predicted_label,confidence,correct,pearson,spearman,iou_top20,iou_otsu,z_spearman,z_iou_top20,n_sas
image_000175,data/val.X/n01537544/ILSVRC2012_val_00006328.JPEG,10,cnn,cnn_lejepa,layer3,gradcam,10,0.9485340118408204,1,-0.13998993,-0.122158304,0.05486651,0.04409144,-0.8044373,-0.96999365,-0.8872155
image_000176,data/val.X/n01537544/ILSVRC2012_val_00020178.JPEG,10,cnn,cnn_lejepa,layer3,gradcam,10,0.9253107309341432,1,0.020760696,-0.019358184,0.10449568,0.09994532,-0.07409774,-0.14761238,-0.11085506
image_000177,data/val.X/n01537544/ILSVRC2012_val_00023438.JPEG,10,cnn,cnn_lejepa,layer3,gradcam,11,0.6754108667373657,0,-0.01489006,-0.0063686837,0.07774914,0.25303832,0.018185677,-0.59081656,-0.28631544
image_000178,data/val.X/n01537544/ILSVRC2012_val_00023573.JPEG,10,cnn,cnn_lejepa,layer3,gradcam,11,0.3610585629940033,0,0.20576191,0.1006598,0.13381913,0.15361099,0.7785655,0.33829254,0.558429
image_000179,data/val.X/n01537544/ILSVRC2012_val_00026259.JPEG,10,cnn,cnn_lejepa,layer3,gradcam,12,0.3749222457408905,0,-0.21620572,-0.19555293,0.07308207,0.25742602,-1.3258667,-0.6681524,-0.9970095
image_000180,data/val.X/n01537544/ILSVRC2012_val_00031716.JPEG,10,cnn,cnn_lejepa,layer3,gradcam,9,0.7680424451828003,0,-0.2821033,-0.2580074,0.07786489,0.2326899,-1.7695721,-0.5888985,-1.1792353
image_000181,data/val.X/n01537544/ILSVRC2012_val_00033196.JPEG,10,cnn,cnn_lejepa,layer3,gradcam,12,0.4325456917285919,0,-0.021392116,-0.047962192,0.07798067,0.100187145,-0.27731383,-0.58698004,-0.43214694
image_000182,data/val.X/n01537544/ILSVRC2012_val_00035735.JPEG,10,cnn,cnn_lejepa,layer3,gradcam,11,0.4152747094631195,0,-0.05049906,-0.038613,0.09911291,0.2655965,-0.21089286,-0.23680766,-0.22385025
image_000183,data/val.X/n01537544/ILSVRC2012_val_00037454.JPEG,10,cnn,cnn_lejepa,layer3,gradcam,10,0.4301088750362396,1,0.24882208,0.12974687,0.19334126,0.19009367,0.98521346,1.3246052,1.1549094
image_000184,data/val.X/n01537544/ILSVRC2012_val_00041595.JPEG,10,cnn,cnn_lejepa,layer3,gradcam,10,0.4998545944690704,1,0.059531532,-0.07557082,0.12890889,0.19307609,-0.4734583,0.2569272,-0.10826555
image_000185,data/val.X/n01537544/ILSVRC2012_val_00048659.JPEG,10,cnn,cnn_lejepa,layer3,gradcam,10,0.8931035399436951,1,0.6907819,0.27159774,0.3,0.27472597,1.9929878,3.0919964,2.5424922
image_000186,data/val.X/n01537544/ILSVRC2012_val_00048829.JPEG,10,cnn,cnn_lejepa,layer3,gradcam,10,0.9879619479179382,1,0.405012,0.26322833,0.30430827,0.23734945,1.9335276,3.1633866,2.5484571
image_000187,data/val.X/n01560419/ILSVRC2012_val_00004037.JPEG,11,cnn,cnn_lejepa,layer3,gradcam,11,0.7887486815452576,1,0.05482564,-0.019593118,0.09887222,0.09657083,-0.07576682,-0.24079604,-0.15828143
image_000188,data/val.X/n01560419/ILSVRC2012_val_00006603.JPEG,11,cnn,cnn_lejepa,layer3,gradcam,15,0.5340753197669983,0,0.39381364,0.3636099,0.31120983,0.097130336,2.6466846,3.277749,2.9622169
image_000189,data/val.X/n01560419/ILSVRC2012_val_00009807.JPEG,11,cnn,cnn_lejepa,layer3,gradcam,9,0.3266849815845489,0,-0.00902614,0.03222941,0.10400968,0.34767234,0.29240435,-0.15566567,0.068369344
image_000190,data/val.X/n01560419/ILSVRC2012_val_00011267.JPEG,11,cnn,cnn_lejepa,layer3,gradcam,27,0.279954582452774,0,-0.0042716153,-0.16064805,0.097070396,0.11154054,-1.0778862,-0.27065325,-0.67426974
image_000191,data/val.X/n01560419/ILSVRC2012_val_00012870.JPEG,11,cnn,cnn_lejepa,layer3,gradcam,11,0.5466551184654236,1,0.008387528,-0.025003716,0.09857151,0.17103273,-0.11420622,-0.24577901,-0.17999262
image_000192,data/val.X/n01560419/ILSVRC2012_val_00016840.JPEG,11,cnn,cnn_lejepa,layer3,gradcam,11,0.821153998374939,1,0.35759473,0.12769856,0.28337595,0.27914366,0.9706613,2.8165271,1.8935943
image_000193,data/val.X/n01560419/ILSVRC2012_val_00018680.JPEG,11,cnn,cnn_lejepa,layer3,gradcam,11,0.9120760560035706,1,0.14935905,0.12781166,0.23542808,0.21992293,0.9714648,2.0220058,1.4967353
image_000194,data/val.X/n01560419/ILSVRC2012_val_00021085.JPEG,11,cnn,cnn_lejepa,layer3,gradcam,11,0.6474679708480835,1,0.2973711,0.19935778,0.206395,0.28886208,1.4797615,1.5409126,1.5103371
image_000195,data/val.X/n01560419/ILSVRC2012_val_00026010.JPEG,11,cnn,cnn_lejepa,layer3,gradcam,11,0.9225507378578186,1,0.07995248,0.039499655,0.1893109,0.24245451,0.34405556,1.25782,0.8009378
image_000196,data/val.X/n01560419/ILSVRC2012_val_00026362.JPEG,11,cnn,cnn_lejepa,layer3,gradcam,9,0.5896035432815552,0,0.01808347,-0.0020969585,0.14644735,0.20270681,0.048533987,0.5475486,0.29804128
image_000197,data/val.X/n01560419/ILSVRC2012_val_00026929.JPEG,11,cnn,cnn_lejepa,layer3,gradcam,11,0.7565287351608276,1,0.03983283,-0.08174141,0.10613909,0.1015784,-0.51729697,-0.12038018,-0.31883857
image_000198,data/val.X/n01560419/ILSVRC2012_val_00030283.JPEG,11,cnn,cnn_lejepa,layer3,gradcam,11,0.8918377161026001,1,0.043755874,0.055670254,0.13030747,0.27937922,0.458939,0.28010237,0.36952066
image_000199,data/val.X/n01560419/ILSVRC2012_val_00030966.JPEG,11,cnn,cnn_lejepa,layer3,gradcam,11,0.4396206736564636,1,0.15570664,0.17513008,0.1429873,0.21659781,1.3076367,0.49021378,0.89892524
image_000200,data/val.X/n01560419/ILSVRC2012_val_00031649.JPEG,11,cnn,cnn_lejepa,layer3,gradcam,13,0.6792493462562561,0,0.55954146,0.39274597,0.3859964,0.35725954,2.8536808,4.517002,3.6853414
image_000201,data/val.X/n01560419/ILSVRC2012_val_00034720.JPEG,11,cnn,cnn_lejepa,layer3,gradcam,10,0.5550850629806519,0,0.0017633885,0.03851544,0.14697143,0.24172351,0.33706325,0.55623305,0.44664815
image_000202,data/val.X/n01560419/ILSVRC2012_val_00042048.JPEG,11,cnn,cnn_lejepa,layer3,gradcam,11,0.4167590141296386,1,0.2241008,0.17314295,0.17758873,0.21690784,1.2935193,1.0635777,1.1785485
image_000203,data/val.X/n01560419/ILSVRC2012_val_00042600.JPEG,11,cnn,cnn_lejepa,layer3,gradcam,15,0.3994505107402801,0,0.1905953,-0.04390391,0.12840118,0.20040296,-0.24848193,0.24851415,1.6108155e-05
image_000204,data/val.X/n01582220/ILSVRC2012_val_00000476.JPEG,12,cnn,cnn_lejepa,layer3,gradcam,26,0.3120578825473785,0,-0.19331712,-0.2828591,0.045090076,0.08390668,-1.9461299,-1.1319942,-1.539062
image_000205,data/val.X/n01582220/ILSVRC2012_val_00000963.JPEG,12,cnn,cnn_lejepa,layer3,gradcam,12,0.9508842825889589,1,-0.19005078,-0.25736383,0.118528835,0.06597323,-1.7649999,0.08492432,-0.84003776
image_000206,data/val.X/n01582220/ILSVRC2012_val_00003092.JPEG,12,cnn,cnn_lejepa,layer3,gradcam,12,0.3996574580669403,1,-0.15788618,-0.10381454,0.032350976,0.0,-0.6741147,-1.3430879,-1.0086013
image_000207,data/val.X/n01582220/ILSVRC2012_val_00003665.JPEG,12,cnn,cnn_lejepa,layer3,gradcam,13,0.4358307421207428,0,0.71015483,0.34659213,0.35092205,0.37009552,2.5257826,3.9358013,3.230792
image_000208,data/val.X/n01582220/ILSVRC2012_val_00004559.JPEG,12,cnn,cnn_lejepa,layer3,gradcam,16,0.3167202770709991,0,0.025532302,0.20897661,0.13362701,0.039692234,1.5480982,0.335109,0.9416036
image_000209,data/val.X/n01582220/ILSVRC2012_val_00010501.JPEG,12,cnn,cnn_lejepa,layer3,gradcam,23,0.5969515442848206,0,-0.050664634,0.0053578466,0.055698734,0.043037504,0.10149637,-0.9562033,-0.42735344
image_000210,data/val.X/n01582220/ILSVRC2012_val_00011501.JPEG,12,cnn,cnn_lejepa,layer3,gradcam,12,0.2962885797023773,1,0.48116082,0.3159254,0.41451725,0.1605376,2.3079119,4.989607,3.6487594
image_000211,data/val.X/n01582220/ILSVRC2012_val_00024025.JPEG,12,cnn,cnn_lejepa,layer3,gradcam,16,0.4729195833206177,0,0.024647366,0.22451298,0.13094433,0.0419284,1.6584758,0.2906555,0.9745656
image_000212,data/val.X/n01582220/ILSVRC2012_val_00032667.JPEG,12,cnn,cnn_lejepa,layer3,gradcam,12,0.5219953060150146,1,0.29546103,0.18662451,0.21995988,0.21283898,1.3892986,1.7656898,1.5774941
image_000213,data/val.X/n01582220/ILSVRC2012_val_00037806.JPEG,12,cnn,cnn_lejepa,layer3,gradcam,15,0.6086200475692749,0,-0.34309325,-0.32097936,0.010725616,0.06940424,-2.216954,-1.7014314,-1.9591928
image_000214,data/val.X/n01582220/ILSVRC2012_val_00037824.JPEG,12,cnn,cnn_lejepa,layer3,gradcam,12,0.6675829291343689,1,0.109083004,0.16516094,0.16406658,0.17236117,1.2368114,0.8395086,1.03816
image_000215,data/val.X/n01582220/ILSVRC2012_val_00037920.JPEG,12,cnn,cnn_lejepa,layer3,gradcam,12,0.9799532890319824,1,0.2279058,0.042662907,0.2185527,0.18178552,0.36652875,1.7423719,1.0544503
image_000216,data/val.X/n01582220/ILSVRC2012_val_00039004.JPEG,12,cnn,cnn_lejepa,layer3,gradcam,7,0.1486920714378357,0,-0.07498395,0.04712008,0.06873968,0.058103587,0.39819458,-0.74010795,-0.17095669
image_000217,data/val.X/n01582220/ILSVRC2012_val_00040439.JPEG,12,cnn,cnn_lejepa,layer3,gradcam,10,0.6352741122245789,0,0.3367134,0.32015675,0.27725103,0.39621857,2.3379734,2.715034,2.5265036
image_000218,data/val.X/n01582220/ILSVRC2012_val_00041051.JPEG,12,cnn,cnn_lejepa,layer3,gradcam,10,0.4824777543544769,0,0.015990317,0.12014736,0.09378236,0.13109106,0.9170141,-0.32513773,0.2959382
image_000219,data/val.X/n01582220/ILSVRC2012_val_00044192.JPEG,12,cnn,cnn_lejepa,layer3,gradcam,12,0.8582492470741272,1,0.21263981,0.34327063,0.24989103,0.31932846,2.502185,2.2616644,2.3819246
image_000220,data/val.X/n01582220/ILSVRC2012_val_00044507.JPEG,12,cnn,cnn_lejepa,layer3,gradcam,15,0.5413223505020142,0,0.6246655,0.42490733,0.47382334,0.32067788,3.0821698,5.9723396,4.5272546
image_000221,data/val.X/n01592084/ILSVRC2012_val_00005224.JPEG,13,cnn,cnn_lejepa,layer3,gradcam,12,0.5204969644546509,0,-0.23916268,-0.3014441,0.05803595,0.053373165,-2.0781665,-0.9174744,-1.4978204
image_000222,data/val.X/n01592084/ILSVRC2012_val_00009374.JPEG,13,cnn,cnn_lejepa,layer3,gradcam,13,0.6110646724700928,1,0.4519757,0.21434024,0.31086728,0.3443418,1.5862038,3.2720728,2.4291382
image_000223,data/val.X/n01592084/ILSVRC2012_val_00015269.JPEG,13,cnn,cnn_lejepa,layer3,gradcam,11,0.3845456838607788,0,0.26224735,0.19332246,0.23916534,0.29389513,1.4368839,2.083934,1.760409
image_000224,data/val.X/n01592084/ILSVRC2012_val_00018167.JPEG,13,cnn,cnn_lejepa,layer3,gradcam,13,0.8280839323997498,1,0.3828163,-0.07529646,0.27716976,0.27832103,-0.4715091,2.7136874,1.1210892
image_000225,data/val.X/n01592084/ILSVRC2012_val_00019788.JPEG,13,cnn,cnn_lejepa,layer3,gradcam,11,0.4814108908176422,0,0.37776452,0.1614539,0.2773323,0.25933814,1.2104748,2.7163808,1.9634278
image_000226,data/val.X/n01592084/ILSVRC2012_val_00020660.JPEG,13,cnn,cnn_lejepa,layer3,gradcam,13,0.9108803868293762,1,-0.2772441,-0.20973237,0.121779464,0.26713696,-1.426604,0.13878894,-0.64390755
image_000227,data/val.X/n01592084/ILSVRC2012_val_00025476.JPEG,13,cnn,cnn_lejepa,layer3,gradcam,13,0.7582683563232422,1,0.48818502,0.20177042,0.37150666,0.37581268,1.4969021,4.276899,2.8869004
image_000228,data/val.X/n01592084/ILSVRC2012_val_00032788.JPEG,13,cnn,cnn_lejepa,layer3,gradcam,13,0.7149990200996399,1,0.45133442,0.12607747,0.34892473,0.3314397,0.95914435,3.9027047,2.4309244
image_000229,data/val.X/n01592084/ILSVRC2012_val_00035303.JPEG,13,cnn,cnn_lejepa,layer3,gradcam,12,0.2787614464759826,0,0.15158038,0.22275515,0.10098185,0.22929715,1.6459873,-0.20583846,0.7200744
image_000230,data/val.X/n01592084/ILSVRC2012_val_00035947.JPEG,13,cnn,cnn_lejepa,layer3,gradcam,15,0.474476009607315,0,0.37522733,0.17697637,0.24864697,0.31261614,1.3207537,2.2410498,1.7809017
image_000231,data/val.X/n01592084/ILSVRC2012_val_00036534.JPEG,13,cnn,cnn_lejepa,layer3,gradcam,13,0.9163346886634828,1,0.7304354,0.2745011,0.61792684,0.59527737,2.0136144,8.36021,5.1869125
image_000232,data/val.X/n01592084/ILSVRC2012_val_00037328.JPEG,13,cnn,cnn_lejepa,layer3,gradcam,9,0.5556068420410156,0,-0.018874282,0.035056703,0.107970856,0.18341295,0.31249076,-0.090026915,0.11123192
image_000233,data/val.X/n01592084/ILSVRC2012_val_00038192.JPEG,13,cnn,cnn_lejepa,layer3,gradcam,9,0.5085614323616028,0,0.1823912,0.15721086,0.20098127,0.34830752,1.1803303,1.4512043,1.3157673
image_000234,data/val.X/n01592084/ILSVRC2012_val_00038557.JPEG,13,cnn,cnn_lejepa,layer3,gradcam,13,0.3345159292221069,1,0.08263892,0.1413131,0.051275335,0.14301519,1.0673853,-1.0295013,0.018941998
image_000235,data/val.X/n01592084/ILSVRC2012_val_00039466.JPEG,13,cnn,cnn_lejepa,layer3,gradcam,13,0.7537743449211121,1,0.722872,0.2673557,0.55127907,0.5767055,1.9628503,7.255822,4.6093364
image_000236,data/val.X/n01592084/ILSVRC2012_val_00043585.JPEG,13,cnn,cnn_lejepa,layer3,gradcam,12,0.8605766892433167,0,-0.041663654,-0.061982777,0.10328148,0.1949665,-0.37692255,-0.16773228,-0.27232742
image_000237,data/val.X/n01592084/ILSVRC2012_val_00045568.JPEG,13,cnn,cnn_lejepa,layer3,gradcam,12,0.9111096858978271,0,0.21416092,-0.10489397,0.10479965,0.08339604,-0.68178344,-0.14257546,-0.41217944
image_000238,data/val.X/n01601694/ILSVRC2012_val_00006907.JPEG,14,cnn,cnn_lejepa,layer3,gradcam,14,0.4135738611221313,1,-0.27681717,-0.278176,0.013942211,0.0030189923,-1.9128591,-1.6481307,-1.7804949
image_000239,data/val.X/n01601694/ILSVRC2012_val_00008816.JPEG,14,cnn,cnn_lejepa,layer3,gradcam,14,0.975226640701294,1,0.091242805,0.089651786,0.14123265,0.1444863,0.7003595,0.46113846,0.580749
image_000240,data/val.X/n01601694/ILSVRC2012_val_00013223.JPEG,14,cnn,cnn_lejepa,layer3,gradcam,14,0.941279411315918,1,0.30135322,0.23388784,0.22092457,0.17681895,1.725079,1.7816752,1.7533772
image_000241,data/val.X/n01601694/ILSVRC2012_val_00015264.JPEG,14,cnn,cnn_lejepa,layer3,gradcam,14,0.9988008737564088,1,0.5846734,0.1935372,0.36516356,0.36792573,1.4384094,4.171791,2.8051002
image_000242,data/val.X/n01601694/ILSVRC2012_val_00020730.JPEG,14,cnn,cnn_lejepa,layer3,gradcam,14,0.8590696454048157,1,0.045749165,0.1102122,0.17655334,0.05554336,0.8464302,1.0464207,0.94642544
image_000243,data/val.X/n01601694/ILSVRC2012_val_00021656.JPEG,14,cnn,cnn_lejepa,layer3,gradcam,14,0.2256059795618057,1,-0.032904536,-0.024467625,0.2541081,0.0,-0.11039757,2.3315437,1.110573
image_000244,data/val.X/n01601694/ILSVRC2012_val_00024059.JPEG,14,cnn,cnn_lejepa,layer3,gradcam,14,0.9795455932617188,1,0.10781155,0.06200424,0.20234814,0.21131924,0.50393856,1.4738541,0.9888963
image_000245,data/val.X/n01601694/ILSVRC2012_val_00024643.JPEG,14,cnn,cnn_lejepa,layer3,gradcam,14,0.899533748626709,1,-0.15377551,-0.19787896,0.076593004,0.07556719,-1.3423918,-0.6099743,-0.97618306
image_000246,data/val.X/n01601694/ILSVRC2012_val_00025214.JPEG,14,cnn,cnn_lejepa,layer3,gradcam,14,0.2855976819992065,1,-0.20789118,-0.20147239,0.096531,0.005314841,-1.3679212,-0.27959126,-0.8237562
image_000247,data/val.X/n01601694/ILSVRC2012_val_00026023.JPEG,14,cnn,cnn_lejepa,layer3,gradcam,11,0.7709353566169739,0,-0.03993955,-0.10032773,0.12021431,0.17969154,-0.6493428,0.112853564,-0.2682446
image_000248,data/val.X/n01601694/ILSVRC2012_val_00039648.JPEG,14,cnn,cnn_lejepa,layer3,gradcam,4,0.3680192232131958,0,0.39021096,0.31483033,0.26405945,0.2533014,2.300132,2.4964428,2.3982873
image_000249,data/val.X/n01601694/ILSVRC2012_val_00040903.JPEG,14,cnn,cnn_lejepa,layer3,gradcam,14,0.9765807390213012,1,0.41239676,0.20112619,0.19398013,0.21404953,1.4923251,1.3351916,1.4137583
image_000250,data/val.X/n01601694/ILSVRC2012_val_00045581.JPEG,14,cnn,cnn_lejepa,layer3,gradcam,14,0.9892210364341736,1,-0.21636169,-0.26368728,0.011540594,0.0,-1.8099245,-1.6879268,-1.7489257
image_000251,data/val.X/n01601694/ILSVRC2012_val_00047626.JPEG,14,cnn,cnn_lejepa,layer3,gradcam,14,0.8515065312385559,1,-0.1641109,-0.10616862,0.043568682,0.0011664075,-0.6908392,-1.1572045,-0.92402184
image_000252,data/val.X/n01601694/ILSVRC2012_val_00048552.JPEG,14,cnn,cnn_lejepa,layer3,gradcam,12,0.70224928855896,0,0.076127574,-0.003846258,0.14324771,0.19449829,0.036106154,0.49452895,0.26531756
image_000253,data/val.X/n01601694/ILSVRC2012_val_00049669.JPEG,14,cnn,cnn_lejepa,layer3,gradcam,14,0.9603127837181092,1,-0.12885351,-0.13453245,0.08187355,0.042802826,-0.892349,-0.5224729,-0.70741093
image_000254,data/val.X/n01601694/ILSVRC2012_val_00049775.JPEG,14,cnn,cnn_lejepa,layer3,gradcam,13,0.3403366804122925,0,0.41639268,0.16757804,0.26397985,0.15803869,1.2539836,2.4951236,1.8745537
image_000255,data/val.X/n01608432/ILSVRC2012_val_00000073.JPEG,15,cnn,cnn_lejepa,layer3,gradcam,15,0.9119529128074646,1,0.57755107,0.26658288,0.4616953,0.37016916,1.9573598,5.7713723,3.864366
image_000256,data/val.X/n01608432/ILSVRC2012_val_00000888.JPEG,15,cnn,cnn_lejepa,layer3,gradcam,15,0.7155276536941528,1,0.18404445,0.27150992,0.052598458,0.23121274,1.9923638,-1.0075765,0.49239367
image_000257,data/val.X/n01608432/ILSVRC2012_val_00001218.JPEG,15,cnn,cnn_lejepa,layer3,gradcam,15,0.6043229699134827,1,0.3081482,0.1176175,0.29680836,0.21270165,0.8990408,3.0391092,1.969075
image_000258,data/val.X/n01608432/ILSVRC2012_val_00001488.JPEG,15,cnn,cnn_lejepa,layer3,gradcam,12,0.3728933036327362,0,-0.057491113,0.01817125,0.062122975,0.06794508,0.19252871,-0.8497503,-0.32861078
image_000259,data/val.X/n01608432/ILSVRC2012_val_00001813.JPEG,15,cnn,cnn_lejepa,layer3,gradcam,15,0.6032574772834778,1,0.36051568,0.23355442,0.2837864,0.2965955,1.7227103,2.8233283,2.2730193
image_000260,data/val.X/n01608432/ILSVRC2012_val_00004381.JPEG,15,cnn,cnn_lejepa,layer3,gradcam,15,0.7709976434707642,1,0.18469064,0.19477889,0.10486046,0.35525015,1.4472309,-0.14156777,0.65283155
image_000261,data/val.X/n01608432/ILSVRC2012_val_00013166.JPEG,15,cnn,cnn_lejepa,layer3,gradcam,15,0.687923014163971,1,0.5883944,0.21570902,0.46521643,0.3045352,1.5959283,5.8297186,3.7128234
image_000262,data/val.X/n01608432/ILSVRC2012_val_00013393.JPEG,15,cnn,cnn_lejepa,layer3,gradcam,15,0.6983131170272827,1,0.6471111,0.27198893,0.4998132,0.4157496,1.9957669,6.4030056,4.199386
image_000263,data/val.X/n01608432/ILSVRC2012_val_00015040.JPEG,15,cnn,cnn_lejepa,layer3,gradcam,15,0.7932718396186829,1,0.5136244,0.39355117,0.37066376,0.49509397,2.8594012,4.262932,3.5611665
image_000264,data/val.X/n01608432/ILSVRC2012_val_00015746.JPEG,15,cnn,cnn_lejepa,layer3,gradcam,16,0.535041868686676,0,0.2745656,0.23247276,0.2744127,0.35423547,1.7150257,2.6680012,2.1915135
image_000265,data/val.X/n01608432/ILSVRC2012_val_00028139.JPEG,15,cnn,cnn_lejepa,layer3,gradcam,15,0.6772706508636475,1,0.33245787,0.23866671,0.21046919,0.41791144,1.7590303,1.608424,1.6837271
image_000266,data/val.X/n01608432/ILSVRC2012_val_00028521.JPEG,15,cnn,cnn_lejepa,layer3,gradcam,15,0.7429355382919312,1,0.73039174,0.18821964,0.38829714,0.58912337,1.4006311,4.555126,2.9778786
image_000267,data/val.X/n01608432/ILSVRC2012_val_00030094.JPEG,15,cnn,cnn_lejepa,layer3,gradcam,15,0.4017760455608368,1,-0.10251341,-0.14415215,0.12859151,0.26370335,-0.9606918,0.25166807,-0.35451186
image_000268,data/val.X/n01608432/ILSVRC2012_val_00033433.JPEG,15,cnn,cnn_lejepa,layer3,gradcam,15,0.4852329790592193,1,0.24506287,0.1307061,0.1986146,0.123260126,0.9920283,1.4119872,1.2020078
image_000269,data/val.X/n01608432/ILSVRC2012_val_00033771.JPEG,15,cnn,cnn_lejepa,layer3,gradcam,15,0.8186858296394348,1,0.45405218,0.22635475,0.39806366,0.3638388,1.6715605,4.716963,3.1942616
image_000270,data/val.X/n01608432/ILSVRC2012_val_00046948.JPEG,15,cnn,cnn_lejepa,layer3,gradcam,15,0.5547270774841309,1,0.23419946,0.22703287,0.21722256,0.21531196,1.6763781,1.7203308,1.6983545
image_000271,data/val.X/n01608432/ILSVRC2012_val_00047191.JPEG,15,cnn,cnn_lejepa,layer3,gradcam,23,0.38752281665802,0,-0.09363728,2.2503547e-05,0.07937191,0.028939363,0.06359162,-0.56392646,-0.25016743
image_000272,data/val.X/n01614925/ILSVRC2012_val_00000128.JPEG,16,cnn,cnn_lejepa,layer3,gradcam,15,0.5217102766036987,0,0.28463668,0.13150296,0.22614539,0.19334356,0.9976895,1.8681868,1.4329381
image_000273,data/val.X/n01614925/ILSVRC2012_val_00006334.JPEG,16,cnn,cnn_lejepa,layer3,gradcam,16,0.7185389399528503,1,-0.070486926,-0.10068931,0.06420656,0.17701305,-0.6519116,-0.8152241,-0.73356783
image_000274,data/val.X/n01614925/ILSVRC2012_val_00013702.JPEG,16,cnn,cnn_lejepa,layer3,gradcam,12,0.2538678050041199,0,0.033480316,0.0682905,0.09833106,0.24596976,0.54859906,-0.24976343,0.14941782
image_000275,data/val.X/n01614925/ILSVRC2012_val_00014192.JPEG,16,cnn,cnn_lejepa,layer3,gradcam,11,0.3680992424488067,0,0.35172284,0.2598766,0.27904162,0.3207212,1.9097154,2.744705,2.3272102
image_000276,data/val.X/n01614925/ILSVRC2012_val_00017994.JPEG,16,cnn,cnn_lejepa,layer3,gradcam,15,0.4534513056278229,0,0.3748495,0.39185572,0.26223117,0.2933597,2.847356,2.4661472,2.6567516
image_000277,data/val.X/n01614925/ILSVRC2012_val_00020052.JPEG,16,cnn,cnn_lejepa,layer3,gradcam,15,0.3932742774486542,0,-0.2301901,-0.08692823,0.07908177,0.021025507,-0.5541466,-0.5687342,-0.5614404
image_000278,data/val.X/n01614925/ILSVRC2012_val_00021104.JPEG,16,cnn,cnn_lejepa,layer3,gradcam,16,0.5467020869255066,1,-0.01588396,0.06932711,0.120089285,0.041344933,0.5559636,0.11078178,0.33337268
image_000279,data/val.X/n01614925/ILSVRC2012_val_00027196.JPEG,16,cnn,cnn_lejepa,layer3,gradcam,15,0.7946687340736389,0,-0.011732653,0.02204761,0.051605806,0.1441297,0.22006814,-1.0240252,-0.40197852
image_000280,data/val.X/n01614925/ILSVRC2012_val_00027570.JPEG,16,cnn,cnn_lejepa,layer3,gradcam,16,0.9951530694961548,1,0.7354365,-0.030624695,0.4027535,0.6294627,-0.15414025,4.7946754,2.3202674
image_000281,data/val.X/n01614925/ILSVRC2012_val_00031465.JPEG,16,cnn,cnn_lejepa,layer3,gradcam,16,0.921014666557312,1,-0.11157052,-0.049352366,0.10993143,0.19727318,-0.2871903,-0.057539158,-0.17236473
image_000282,data/val.X/n01614925/ILSVRC2012_val_00032320.JPEG,16,cnn,cnn_lejepa,layer3,gradcam,16,0.9784418940544128,1,0.49388912,0.03221947,0.4456929,0.3457278,0.29233375,5.506204,2.8992689
image_000283,data/val.X/n01614925/ILSVRC2012_val_00034168.JPEG,16,cnn,cnn_lejepa,layer3,gradcam,16,0.7058119177818298,1,0.043168895,0.15395975,0.14795539,0.19481474,1.157233,0.57253766,0.86488533
image_000284,data/val.X/n01614925/ILSVRC2012_val_00037795.JPEG,16,cnn,cnn_lejepa,layer3,gradcam,15,0.4741835594177246,0,0.16850978,0.15799484,0.15962794,0.2644625,1.1859001,0.765958,0.975929
image_000285,data/val.X/n01614925/ILSVRC2012_val_00038636.JPEG,16,cnn,cnn_lejepa,layer3,gradcam,12,0.3058270812034607,0,0.26239073,0.20955259,0.19868617,0.23705515,1.5521902,1.4131732,1.4826818
image_000286,data/val.X/n01614925/ILSVRC2012_val_00040608.JPEG,16,cnn,cnn_lejepa,layer3,gradcam,16,0.336825966835022,1,-0.13765073,-0.06466709,0.02875301,0.137756,-0.39599317,-1.4027079,-0.8993505
image_000287,data/val.X/n01614925/ILSVRC2012_val_00048960.JPEG,16,cnn,cnn_lejepa,layer3,gradcam,15,0.6122655868530273,0,0.06812505,-0.04191678,0.18209659,0.24904126,-0.23436444,1.1382751,0.45195535
image_000288,data/val.X/n01614925/ILSVRC2012_val_00049531.JPEG,16,cnn,cnn_lejepa,layer3,gradcam,15,0.5197731256484985,0,0.68447196,0.42452097,0.5323307,0.4537032,3.079425,6.941838,5.0106316
image_000289,data/val.X/n01622779/ILSVRC2012_val_00002511.JPEG,17,cnn,cnn_lejepa,layer3,gradcam,17,0.999924898147583,1,0.36870787,-0.046820253,0.30430827,0.2547677,-0.26920098,3.1633866,1.4470928
image_000290,data/val.X/n01622779/ILSVRC2012_val_00006472.JPEG,17,cnn,cnn_lejepa,layer3,gradcam,17,0.9983934760093688,1,0.2757563,0.05766599,0.15568863,0.11604018,0.47311762,0.7006815,0.5868996
image_000291,data/val.X/n01622779/ILSVRC2012_val_00008178.JPEG,17,cnn,cnn_lejepa,layer3,gradcam,17,0.9995065927505492,1,0.1384563,0.2026027,0.15349692,0.096192494,1.5028149,0.66436374,1.0835893
image_000292,data/val.X/n01622779/ILSVRC2012_val_00008209.JPEG,17,cnn,cnn_lejepa,layer3,gradcam,17,0.991819143295288,1,0.42277032,0.32212973,0.29739514,0.42929015,2.3519902,3.0488324,2.7004113
image_000293,data/val.X/n01622779/ILSVRC2012_val_00011414.JPEG,17,cnn,cnn_lejepa,layer3,gradcam,16,0.2935691475868225,0,-0.08754935,-0.15252751,0.11189896,0.20865741,-1.0201942,-0.024936207,-0.5225652
